,DATE,PRCP,TMAX,TMIN
822,2012-10-31,0.0,54,39
823,2012-11-01,0.0,51,38
824,2012-11-02,0.0,52,35
825,2012-11-03,0.0,48,38
826,2012-11-04,0.0,51,33
827,2012-11-05,0.0,49,30
828,2012-11-06,0.0,47,27
829,2012-11-07,0.0,43,37
830,2012-11-08,0.0,55,39
831,2012-11-09,0.0,57,35
832,2012-11-10,0.0,66,31
833,2012-11-11,0.0,70,34
834,2012-11-12,0.19,70,47
835,2012-11-13,0.87,52,35
836,2012-11-14,0.0,46,30
837,2012-11-15,0.0,48,31
838,2012-11-16,0.0,53,34
839,2012-11-17,0.0,55,30
840,2012-11-18,0.0,53,33
841,2012-11-19,0.0,53,35
842,2012-11-20,0.0,54,35
843,2012-11-21,0.0,56,30
844,2012-11-22,0.0,59,28
845,2012-11-23,0.0,62,27
846,2012-11-24,0.0,46,33
847,2012-11-25,0.0,41,26
848,2012-11-26,0.0,55,24
849,2012-11-27,0.06,42,36
850,2012-11-28,0.0,48,29
851,2012-11-29,0.0,49,23
852,2012-11-30,0.0,54,23
853,2012-12-01,0.0,47,28
854,2012-12-02,0.02,56,29
855,2012-12-03,0.0,69,41
856,2012-12-04,0.0,71,48
857,2012-12-05,0.0,61,37
858,2012-12-06,0.0,45,26
859,2012-12-07,0.01,51,36
860,2012-12-08,0.0,62,42
861,2012-12-09,0.16,53,47
862,2012-12-10,0.0,63,48
863,2012-12-11,0.01,52,38
864,2012-12-12,0.0,45,35
865,2012-12-13,0.0,49,26
866,2012-12-14,0.0,53,21
867,2012-12-15,0.0,53,28
868,2012-12-16,0.0,48,43
869,2012-12-17,0.04,53,45
870,2012-12-18,0.0,58,31
871,2012-12-19,0.0,53,29
872,2012-12-20,0.5,52,32
873,2012-12-21,0.42,55,36
874,2012-12-22,0.0,42,32
875,2012-12-23,0.0,47,21
876,2012-12-24,0.2,38,23
877,2012-12-25,0.0,47,31
878,2012-12-26,1.41,39,31
879,2012-12-27,0.01,41,34
880,2012-12-28,0.0,41,31
881,2012-12-29,0.09,42,33
882,2012-12-30,0.0,40,29
883,2012-12-31,0.0,36,23
884,2013-01-01,0.0,43,28
885,2013-01-02,0.0,38,28
886,2013-01-03,0.0,39,21
887,2013-01-04,0.0,44,22
888,2013-01-05,0.0,45,28
889,2013-01-06,0.0,51,27
890,2013-01-07,0.0,45,24
891,2013-01-08,0.0,53,23
892,2013-01-09,0.02,50,26
893,2013-01-10,0.0,55,37
894,2013-01-11,0.02,45,31
895,2013-01-12,0.0,54,41
896,2013-01-13,0.01,57,43
897,2013-01-14,0.12,59,40
898,2013-01-15,0.63,40,35
899,2013-01-16,0.29,41,34
900,2013-01-17,0.0,44,37
901,2013-01-18,0.0,38,29
902,2013-01-19,0.0,56,29
903,2013-01-20,0.0,58,35
904,2013-01-21,0.0,48,29
905,2013-01-22,0.0,29,16
906,2013-01-23,0.0,26,9
907,2013-01-24,0.05,27,13
908,2013-01-25,0.03,22,12
909,2013-01-26,0.0,33,22
910,2013-01-27,0.0,39,20
911,2013-01-28,0.21,46,31
912,2013-01-29,0.0,70,35
913,2013-01-30,2.0,72,56
914,2013-01-31,0.32,59,29
915,2013-02-01,0.01,32,18
916,2013-02-02,0.0,30,13
917,2013-02-03,0.01,33,23
918,2013-02-04,0.0,36,23
919,2013-02-05,0.0,42,27
920,2013-02-06,0.0,46,28
921,2013-02-07,0.0,39,25
922,2013-02-08,0.19,42,32
923,2013-02-09,0.0,42,26
924,2013-02-10,0.0,45,17
925,2013-02-11,0.13,58,37
926,2013-02-12,0.0,57,39
927,2013-02-13,0.26,46,32
928,2013-02-14,0.0,50,30
929,2013-02-15,0.1,58,30
930,2013-02-16,0.0,38,29
931,2013-02-17,0.0,31,23
932,2013-02-18,0.0,43,18
933,2013-02-19,0.07,45,34
934,2013-02-20,0.0,39,24
935,2013-02-21,0.0,39,23
936,2013-02-22,0.06,33,27
937,2013-02-23,0.04,43,33
938,2013-02-24,0.0,51,31
939,2013-02-25,0.0,47,22
940,2013-02-26,0.71,44,26
941,2013-02-27,0.04,55,39
942,2013-02-28,0.01,45,37
943,2013-03-01,0.0,44,35
944,2013-03-02,0.0,37,29
945,2013-03-03,0.0,42,28
946,2013-03-04,0.0,43,27
947,2013-03-05,0.03,51,27
948,2013-03-06,0.92,38,33
949,2013-03-07,0.0,47,33
950,2013-03-08,0.0,49,35
951,2013-03-09,0.0,60,32
952,2013-03-10,0.0,62,26
953,2013-03-11,0.0,59,42
954,2013-03-12,1.16,58,40
955,2013-03-13,0.0,50,29
956,2013-03-14,0.0,45,31
957,2013-03-15,0.0,57,28
958,2013-03-16,0.03,61,35
959,2013-03-17,0.0,40,30
960,2013-03-18,0.46,37,31
961,2013-03-19,0.0,59,34
962,2013-03-20,0.0,52,34
963,2013-03-21,0.0,37,26
964,2013-03-22,0.0,48,25
965,2013-03-23,0.0,54,22
966,2013-03-24,0.05,42,27
967,2013-03-25,0.44,39,32
968,2013-03-26,0.0,49,31
969,2013-03-27,0.0,49,35
970,2013-03-28,0.0,49,30
971,2013-03-29,0.0,56,34
972,2013-03-30,0.0,60,30
973,2013-03-31,0.07,51,38
974,2013-04-01,0.0,64,36
975,2013-04-02,0.0,50,31
976,2013-04-03,0.0,52,24
977,2013-04-04,0.16,49,22
978,2013-04-05,0.1,66,37
979,2013-04-06,0.0,57,36
980,2013-04-07,0.0,71,39
981,2013-04-08,0.0,81,50
982,2013-04-09,0.0,85,59
983,2013-04-10,0.0,89,58
984,2013-04-11,0.0,86,55
985,2013-04-12,0.56,79,53
986,2013-04-13,0.0,70,40
987,2013-04-14,0.0,67,39
988,2013-04-15,0.0,64,55
989,2013-04-16,0.0,76,56
990,2013-04-17,0.06,77,55
991,2013-04-18,0.09,78,59
992,2013-04-19,1.2,78,51
993,2013-04-20,0.0,60,45
994,2013-04-21,0.0,55,39
995,2013-04-22,0.0,56,33
996,2013-04-23,0.0,61,45
997,2013-04-24,0.0,78,41
998,2013-04-25,0.0,64,45
999,2013-04-26,0.0,65,40
1000,2013-04-27,0.0,70,40
1001,2013-04-28,0.04,63,46
1002,2013-04-29,0.09,61,53
1003,2013-04-30,0.0,60,54
1004,2013-05-01,0.0,70,46
1005,2013-05-02,0.0,69,38
1006,2013-05-03,0.0,68,42
1007,2013-05-04,0.0,68,45
1008,2013-05-05,0.0,63,44
1009,2013-05-06,0.01,62,45
1010,2013-05-07,1.02,65,57
1011,2013-05-08,0.48,68,53
1012,2013-05-09,0.0,76,52
1013,2013-05-10,0.38,84,51
1014,2013-05-11,0.32,77,63
1015,2013-05-12,0.0,64,41
1016,2013-05-13,0.0,61,37
1017,2013-05-14,0.0,65,32
1018,2013-05-15,0.0,85,52
1019,2013-05-16,0.0,82,63
1020,2013-05-17,0.0,83,58
1021,2013-05-18,0.09,68,59
1022,2013-05-19,0.04,74,59
1023,2013-05-20,0.0,81,66
1024,2013-05-21,0.0,84,67
1025,2013-05-22,0.0,87,66
1026,2013-05-23,0.49,81,63
1027,2013-05-24,0.0,63,46
1028,2013-05-25,0.0,66,43
1029,2013-05-26,0.0,73,46
1030,2013-05-27,0.0,69,42
1031,2013-05-28,0.22,83,54
1032,2013-05-29,0.0,89,65
1033,2013-05-30,0.15,90,68
1034,2013-05-31,0.0,89,64
1035,2013-06-01,0.0,90,67
1036,2013-06-02,0.73,84,68
1037,2013-06-03,0.19,81,66
1038,2013-06-04,0.0,75,55
1039,2013-06-05,0.0,78,51
1040,2013-06-06,0.66,71,62
1041,2013-06-07,0.82,70,65
1042,2013-06-08,0.0,80,63
1043,2013-06-09,0.18,80,62
1044,2013-06-10,0.98,81,68
1045,2013-06-11,0.0,84,66
1046,2013-06-12,0.0,89,65
1047,2013-06-13,0.31,86,67
1048,2013-06-14,0.0,79,61
1049,2013-06-15,0.0,82,57
1050,2013-06-16,0.0,84,62
1051,2013-06-17,0.0,87,66
1052,2013-06-18,0.21,74,65
1053,2013-06-19,0.0,77,63
1054,2013-06-20,0.0,79,60
1055,2013-06-21,0.0,83,57
1056,2013-06-22,0.0,86,63
1057,2013-06-23,0.09,86,68
1058,2013-06-24,0.0,90,69
1059,2013-06-25,0.01,92,67
1060,2013-06-26,0.27,90,67
1061,2013-06-27,0.0,80,67
1062,2013-06-28,0.19,88,68
1063,2013-06-29,0.0,87,63
1064,2013-06-30,0.0,86,68
1065,2013-07-01,0.01,83,71
1066,2013-07-02,0.09,83,73
1067,2013-07-03,0.62,86,71
1068,2013-07-04,0.0,89,74
1069,2013-07-05,0.0,88,73
1070,2013-07-06,0.0,92,73
1071,2013-07-07,0.08,90,70
1072,2013-07-08,0.11,87,70
1073,2013-07-09,0.0,86,70
1074,2013-07-10,0.0,89,74
1075,2013-07-11,3.71,87,69
1076,2013-07-12,1.14,75,67
1077,2013-07-13,0.01,84,69
1078,2013-07-14,0.0,89,73
1079,2013-07-15,0.0,93,70
1080,2013-07-16,0.0,94,74
1081,2013-07-17,0.0,94,74
1082,2013-07-18,0.0,96,73
1083,2013-07-19,0.0,95,77
1084,2013-07-20,0.0,92,75
1085,2013-07-21,0.13,90,71
1086,2013-07-22,0.22,89,71
1087,2013-07-23,0.0,86,72
1088,2013-07-24,0.0,84,69
1089,2013-07-25,0.0,79,62
1090,2013-07-26,0.0,83,58
1091,2013-07-27,0.92,84,65
1092,2013-07-28,0.09,84,66
1093,2013-07-29,0.0,81,62
1094,2013-07-30,0.0,82,60
1095,2013-07-31,0.14,79,63
1096,2013-08-01,0.07,85,68
1097,2013-08-02,0.0,86,64
1098,2013-08-03,0.05,80,65
1099,2013-08-04,0.0,82,60
1100,2013-08-05,0.0,81,55
1101,2013-08-06,0.01,74,67
1102,2013-08-07,0.0,85,69
1103,2013-08-08,0.25,86,73
1104,2013-08-09,0.0,89,75
1105,2013-08-10,0.0,85,69
1106,2013-08-11,0.0,84,69
1107,2013-08-12,0.02,89,68
1108,2013-08-13,0.75,86,69
1109,2013-08-14,0.0,75,56
1110,2013-08-15,0.0,78,53
1111,2013-08-16,0.0,78,53
1112,2013-08-17,0.0,80,55
1113,2013-08-18,0.06,72,61
1114,2013-08-19,0.0,75,59
1115,2013-08-20,0.0,88,61
1116,2013-08-21,0.1,89,66
1117,2013-08-22,0.0,88,68
1118,2013-08-23,0.41,76,60
1119,2013-08-24,0.0,83,59
1120,2013-08-25,0.0,82,57
1121,2013-08-26,0.0,87,62
1122,2013-08-27,0.05,90,70
1123,2013-08-28,0.18,79,72
1124,2013-08-29,0.0,86,71
1125,2013-08-30,0.0,87,67
1126,2013-08-31,0.0,90,70
1127,2013-09-01,0.03,92,67
1128,2013-09-02,0.18,91,69
1129,2013-09-03,0.0,86,67
1130,2013-09-04,0.0,83,56
1131,2013-09-05,0.0,85,57
1132,2013-09-06,0.0,77,55
1133,2013-09-07,0.0,82,49
1134,2013-09-08,0.0,90,63
1135,2013-09-09,0.0,80,63
1136,2013-09-10,0.0,93,70
1137,2013-09-11,0.0,94,71
1138,2013-09-12,0.04,93,69
1139,2013-09-13,0.0,80,57
1140,2013-09-14,0.0,71,47
1141,2013-09-15,0.0,77,42
1142,2013-09-16,0.06,73,54
1143,2013-09-17,0.0,70,45
1144,2013-09-18,0.0,71,40
1145,2013-09-19,0.0,79,46
1146,2013-09-20,0.0,80,52
1147,2013-09-21,1.3,74,61
1148,2013-09-22,0.0,74,55
1149,2013-09-23,0.0,67,46
1150,2013-09-24,0.0,74,41
1151,2013-09-25,0.0,77,44
1152,2013-09-26,0.0,78,51
1153,2013-09-27,0.0,71,49
1154,2013-09-28,0.0,69,52
1155,2013-09-29,0.0,74,45
1156,2013-09-30,0.0,76,45
1157,2013-10-01,0.0,83,53
1158,2013-10-02,0.0,86,53
1159,2013-10-03,0.0,83,55
1160,2013-10-04,0.0,90,57
1161,2013-10-05,0.0,90,62
1162,2013-10-06,0.0,89,63
1163,2013-10-07,1.13,74,53
1164,2013-10-08,0.0,69,46
1165,2013-10-09,0.21,61,51
1166,2013-10-10,2.22,57,52
1167,2013-10-11,3.38,62,56
1168,2013-10-12,0.33,67,60
1169,2013-10-13,0.12,62,56
1170,2013-10-14,0.0,71,52
1171,2013-10-15,0.0,72,48
1172,2013-10-16,0.0,71,60
1173,2013-10-17,0.09,76,59
1174,2013-10-18,0.0,66,45
1175,2013-10-19,0.0,65,43
1176,2013-10-20,0.0,63,42
1177,2013-10-21,0.0,67,36
1178,2013-10-22,0.0,65,46
1179,2013-10-23,0.0,58,42
1180,2013-10-24,0.0,52,34
1181,2013-10-25,0.0,54,29
1182,2013-10-26,0.0,56,29
1183,2013-10-27,0.0,61,35
1184,2013-10-28,0.0,65,34
1185,2013-10-29,0.0,64,38
1186,2013-10-30,0.03,66,45
1187,2013-10-31,0.0,70,53
1188,2013-11-01,0.14,77,55
1189,2013-11-02,0.0,69,47
1190,2013-11-03,0.0,57,40
1191,2013-11-04,0.0,46,31
1192,2013-11-05,0.0,56,34
1193,2013-11-06,0.0,69,47
1194,2013-11-07,0.07,59,41
1195,2013-11-08,0.0,52,28
1196,2013-11-09,0.0,55,25
1197,2013-11-10,0.0,63,38
1198,2013-11-11,0.0,59,32
1199,2013-11-12,0.0,52,30
1200,2013-11-13,0.0,44,25
1201,2013-11-14,0.0,58,21
1202,2013-11-15,0.08,62,25
1203,2013-11-16,0.13,52,39
1204,2013-11-17,0.01,62,51
1205,2013-11-18,0.14,68,47
1206,2013-11-19,0.0,48,37
1207,2013-11-20,0.0,48,24
1208,2013-11-21,0.0,48,27
1209,2013-11-22,0.0,63,44
1210,2013-11-23,0.0,57,31
1211,2013-11-24,0.0,32,21
1212,2013-11-25,0.0,37,16
1213,2013-11-26,1.72,37,33
1214,2013-11-27,0.5,40,29
1215,2013-11-28,0.0,38,25
1216,2013-11-29,0.0,42,23
1217,2013-11-30,0.0,37,20
1218,2013-12-01,0.0,47,19
1219,2013-12-02,0.0,49,38
1220,2013-12-03,0.0,57,32
1221,2013-12-04,0.0,56,32
1222,2013-12-05,0.0,69,54
1223,2013-12-06,0.97,65,38
1224,2013-12-07,0.19,42,31
1225,2013-12-08,0.77,31,26
1226,2013-12-09,0.43,34,30
1227,2013-12-10,0.3,37,25
1228,2013-12-11,0.0,39,17
1229,2013-12-12,0.0,32,17
1230,2013-12-13,0.0,41,17
1231,2013-12-14,0.32,37,29
1232,2013-12-15,0.0,47,29
1233,2013-12-16,0.0,38,29
1234,2013-12-17,0.02,39,32
1235,2013-12-18,0.0,42,25
1236,2013-12-19,0.0,60,23
1237,2013-12-20,0.0,58,42
1238,2013-12-21,0.0,70,51
1239,2013-12-22,0.51,71,62
1240,2013-12-23,0.8,63,38
1241,2013-12-24,0.0,40,22
1242,2013-12-25,0.0,32,19
1243,2013-12-26,0.0,46,21
1244,2013-12-27,0.0,50,21
1245,2013-12-28,0.0,57,27
1246,2013-12-29,1.27,49,37
1247,2013-12-30,0.0,45,33
1248,2013-12-31,0.0,45,26
1249,2014-01-01,0.0,46,23
1250,2014-01-02,0.36,37,28
1251,2014-01-03,0.0,29,9
1252,2014-01-04,0.0,32,8
1253,2014-01-05,0.23,37,24
1254,2014-01-06,0.08,44,11
1255,2014-01-07,0.0,18,1
1256,2014-01-08,0.0,26,5
1257,2014-01-09,0.0,37,24
1258,2014-01-10,0.53,35,29
1259,2014-01-11,0.74,51,34
1260,2014-01-12,0.0,50,28
1261,2014-01-13,0.0,56,24
1262,2014-01-14,0.17,50,36
1263,2014-01-15,0.01,49,34
1264,2014-01-16,0.0,37,26
1265,2014-01-17,0.0,47,27
1266,2014-01-18,0.0,36,20
1267,2014-01-19,0.0,47,18
1268,2014-01-20,0.0,54,27
1269,2014-01-21,0.56,37,14
1270,2014-01-22,0.0,15,4
1271,2014-01-23,0.0,23,-2
1272,2014-01-24,0.0,21,5
1273,2014-01-25,0.0,31,18
1274,2014-01-26,0.0,32,9
1275,2014-01-27,0.0,46,18
1276,2014-01-28,0.0,18,8
1277,2014-01-29,0.01,23,6
1278,2014-01-30,0.0,31,4
1279,2014-01-31,0.0,48,23
1280,2014-02-01,0.0,49,22
1281,2014-02-02,0.0,61,26
1282,2014-02-03,1.33,45,29
1283,2014-02-04,0.01,34,25
1284,2014-02-05,0.55,41,29
1285,2014-02-06,0.0,35,26
1286,2014-02-07,0.0,40,19
1287,2014-02-08,0.0,31,21
1288,2014-02-09,0.0,32,21
1289,2014-02-10,0.0,31,20
1290,2014-02-11,0.0,29,14
1291,2014-02-12,0.11,26,14
1292,2014-02-13,1.24,35,20
1293,2014-02-14,0.0,50,22
1294,2014-02-15,0.11,36,26
1295,2014-02-16,0.0,35,24
1296,2014-02-17,0.02,34,19
1297,2014-02-18,0.06,53,25
1298,2014-02-19,0.08,57,29
1299,2014-02-20,0.0,52,28
1300,2014-02-21,0.19,57,29
1301,2014-02-22,0.0,62,26
1302,2014-02-23,0.0,57,38
1303,2014-02-24,0.0,42,24
1304,2014-02-25,0.05,37,22
1305,2014-02-26,0.06,34,20
1306,2014-02-27,0.0,38,14
1307,2014-02-28,0.0,28,10
1308,2014-03-01,0.0,42,12
1309,2014-03-02,0.25,52,31
1310,2014-03-03,0.63,35,1
1311,2014-03-04,0.0,29,-1
1312,2014-03-05,0.0,41,9
1313,2014-03-06,0.0,33,21
1314,2014-03-07,0.0,40,28
1315,2014-03-08,0.0,62,24
1316,2014-03-09,0.0,49,33
1317,2014-03-10,0.0,59,32
1318,2014-03-11,0.0,65,39
1319,2014-03-12,0.04,65,29
1320,2014-03-13,0.0,33,18
1321,2014-03-14,0.0,57,22
1322,2014-03-15,0.0,64,43
1323,2014-03-16,0.39,46,26
1324,2014-03-17,0.32,30,23
1325,2014-03-18,0.0,41,27
1326,2014-03-19,0.13,40,34
1327,2014-03-20,0.0,56,33
1328,2014-03-21,0.0,55,34
1329,2014-03-22,0.0,69,34
1330,2014-03-23,0.0,47,29
1331,2014-03-24,0.0,39,19
1332,2014-03-25,0.41,33,24
1333,2014-03-26,0.0,33,19
1334,2014-03-27,0.0,50,15
1335,2014-03-28,0.07,64,46
1336,2014-03-29,0.89,57,47
1337,2014-03-30,0.97,47,32
1338,2014-03-31,0.0,65,39
1339,2014-04-01,0.0,66,32
1340,2014-04-02,0.0,69,37
1341,2014-04-03,0.01,65,49
1342,2014-04-04,0.0,58,48
1343,2014-04-05,0.0,56,41
1344,2014-04-06,0.0,60,28
1345,2014-04-07,0.4,45,40
1346,2014-04-08,0.0,62,38
1347,2014-04-09,0.0,65,35
1348,2014-04-10,0.0,70,31
1349,2014-04-11,0.04,80,56
1350,2014-04-12,0.0,74,44
1351,2014-04-13,0.0,83,52
1352,2014-04-14,0.0,76,63
1353,2014-04-15,1.23,67,33
1354,2014-04-16,0.0,48,30
1355,2014-04-17,0.0,54,28
1356,2014-04-18,0.0,56,30
1357,2014-04-19,0.0,67,38
1358,2014-04-20,0.0,62,41
1359,2014-04-21,0.0,70,31
1360,2014-04-22,0.04,71,46
1361,2014-04-23,0.0,58,44
1362,2014-04-24,0.0,63,36
1363,2014-04-25,0.34,69,38
1364,2014-04-26,0.0,73,42
1365,2014-04-27,0.0,65,43
1366,2014-04-28,0.17,61,42
1367,2014-04-29,1.19,49,45
1368,2014-04-30,3.99,58,48
1369,2014-05-01,0.13,76,55
1370,2014-05-02,0.0,67,47
1371,2014-05-03,0.0,71,49
1372,2014-05-04,0.0,79,47
1373,2014-05-05,0.23,63,40
1374,2014-05-06,0.0,72,49
1375,2014-05-07,0.18,63,46
1376,2014-05-08,0.0,87,55
1377,2014-05-09,0.0,78,61
1378,2014-05-10,0.12,77,62
1379,2014-05-11,0.0,80,59
1380,2014-05-12,0.08,85,55
1381,2014-05-13,0.02,90,62
1382,2014-05-14,0.0,65,58
1383,2014-05-15,1.91,78,64
1384,2014-05-16,1.97,69,53
1385,2014-05-17,0.0,65,45
1386,2014-05-18,0.0,65,43
1387,2014-05-19,0.0,70,39
1388,2014-05-20,0.0,77,44
1389,2014-05-21,0.07,77,55
1390,2014-05-22,0.0,85,61
1391,2014-05-23,0.0,77,56
1392,2014-05-24,0.0,75,52
1393,2014-05-25,0.0,80,50
1394,2014-05-26,0.0,85,53
1395,2014-05-27,0.48,87,61
1396,2014-05-28,0.81,85,59
1397,2014-05-29,0.33,59,55
1398,2014-05-30,0.01,72,56
1399,2014-05-31,0.0,78,52
1400,2014-06-01,0.0,75,50
1401,2014-06-02,0.0,79,54
1402,2014-06-03,0.13,84,63
1403,2014-06-04,0.72,86,63
1404,2014-06-05,0.0,78,60
1405,2014-06-06,0.0,77,54
1406,2014-06-07,0.0,81,52
1407,2014-06-08,1.71,82,58
1408,2014-06-09,0.03,83,65
1409,2014-06-10,0.0,85,69
1410,2014-06-11,0.76,84,68
1411,2014-06-12,0.35,77,68
1412,2014-06-13,0.77,80,65
1413,2014-06-14,0.0,74,61
1414,2014-06-15,0.0,81,51
1415,2014-06-16,0.0,90,60
1416,2014-06-17,0.0,91,66
1417,2014-06-18,0.0,91,71
1418,2014-06-19,0.0,83,71
1419,2014-06-20,0.0,82,65
1420,2014-06-21,0.14,71,64
1421,2014-06-22,0.0,79,64
1422,2014-06-23,0.0,81,59
1423,2014-06-24,0.0,83,63
1424,2014-06-25,0.0,88,69
1425,2014-06-26,0.0,86,68
1426,2014-06-27,0.01,85,65
1427,2014-06-28,0.0,83,61
1428,2014-06-29,0.0,83,63
1429,2014-06-30,0.0,87,66
1430,2014-07-01,0.0,91,72
1431,2014-07-02,0.31,95,71
1432,2014-07-03,0.1,88,69
1433,2014-07-04,0.17,79,60
1434,2014-07-05,0.0,80,54
1435,2014-07-06,0.0,85,57
1436,2014-07-07,0.0,89,69
1437,2014-07-08,0.4,92,67
1438,2014-07-09,0.0,87,67
1439,2014-07-10,0.42,86,66
1440,2014-07-11,0.0,85,63
1441,2014-07-12,0.0,87,66
1442,2014-07-13,0.02,89,72
1443,2014-07-14,0.19,90,71
1444,2014-07-15,0.35,87,68
1445,2014-07-16,0.0,79,62
1446,2014-07-17,0.0,80,55
1447,2014-07-18,0.0,83,58
1448,2014-07-19,0.0,80,66
1449,2014-07-20,0.0,80,65
1450,2014-07-21,0.0,82,69
1451,2014-07-22,0.0,84,70
1452,2014-07-23,0.0,93,71
1453,2014-07-24,0.06,78,61
1454,2014-07-25,0.0,82,56
1455,2014-07-26,0.0,87,66
1456,2014-07-27,0.07,84,68
1457,2014-07-28,0.0,81,65
1458,2014-07-29,0.0,74,52
1459,2014-07-30,0.0,79,48
1460,2014-07-31,0.0,85,55
1461,2014-08-01,0.0,77,64
1462,2014-08-02,0.01,79,63
1463,2014-08-03,0.15,83,66
1464,2014-08-04,0.0,85,62
1465,2014-08-05,0.0,87,61
1466,2014-08-06,0.0,84,64
1467,2014-08-07,0.0,84,62
1468,2014-08-08,0.0,81,59
1469,2014-08-09,0.0,82,61
1470,2014-08-10,0.0,84,61
1471,2014-08-11,0.12,82,58
1472,2014-08-12,1.13,77,67
1473,2014-08-13,0.0,82,63
1474,2014-08-14,0.0,82,53
1475,2014-08-15,0.0,79,53
1476,2014-08-16,0.0,81,56
1477,2014-08-17,0.02,87,65
1478,2014-08-18,0.0,82,64
1479,2014-08-19,0.0,82,68
1480,2014-08-20,0.99,84,65
1481,2014-08-21,1.43,85,62
1482,2014-08-22,0.03,81,67
1483,2014-08-23,0.83,71,66
1484,2014-08-24,0.0,76,60
1485,2014-08-25,0.0,81,58
1486,2014-08-26,0.0,85,57
1487,2014-08-27,0.0,87,59
1488,2014-08-28,0.0,82,59
1489,2014-08-29,0.0,79,53
1490,2014-08-30,0.0,80,66
1491,2014-08-31,0.44,90,71
1492,2014-09-01,0.01,89,71
1493,2014-09-02,0.12,90,71
1494,2014-09-03,0.0,85,69
1495,2014-09-04,0.0,86,65
1496,2014-09-05,0.0,89,68
1497,2014-09-06,0.01,91,71
1498,2014-09-07,0.0,78,65
1499,2014-09-08,0.0,72,61
1500,2014-09-09,0.0,74,64
1501,2014-09-10,0.0,77,67
1502,2014-09-11,0.0,86,67
1503,2014-09-12,0.0,74,60
1504,2014-09-13,0.07,69,55
1505,2014-09-14,0.0,68,45
1506,2014-09-15,0.0,73,48
1507,2014-09-16,0.0,76,52
1508,2014-09-17,0.0,74,48
1509,2014-09-18,0.0,77,53
1510,2014-09-19,0.0,73,52
1511,2014-09-20,0.0,79,55
1512,2014-09-21,0.0,84,52
1513,2014-09-22,0.0,72,54
1514,2014-09-23,0.0,70,42
1515,2014-09-24,0.06,68,47
1516,2014-09-25,0.58,67,57
1517,2014-09-26,0.0,76,52
1518,2014-09-27,0.0,80,51
1519,2014-09-28,0.0,80,49
1520,2014-09-29,0.0,70,57
1521,2014-09-30,0.08,73,61
1522,2014-10-01,0.04,72,58
1523,2014-10-02,0.0,74,54
1524,2014-10-03,0.09,69,60
1525,2014-10-04,0.09,67,37
1526,2014-10-05,0.0,61,33
1527,2014-10-06,0.0,73,40
1528,2014-10-07,0.27,69,57
1529,2014-10-08,0.0,76,49
1530,2014-10-09,0.0,70,45
1531,2014-10-10,0.01,61,52
1532,2014-10-11,0.4,58,50
1533,2014-10-12,0.0,59,46
1534,2014-10-13,0.03,65,55
1535,2014-10-14,0.02,79,63
1536,2014-10-15,1.3,71,57
1537,2014-10-16,0.14,65,53
1538,2014-10-17,0.0,71,48
1539,2014-10-18,0.0,69,50
1540,2014-10-19,0.0,58,38
1541,2014-10-20,0.0,66,35
1542,2014-10-21,0.31,68,43
1543,2014-10-22,0.26,55,50
1544,2014-10-23,0.0,64,49
1545,2014-10-24,0.0,67,45
1546,2014-10-25,0.0,72,38
1547,2014-10-26,0.0,68,40
1548,2014-10-27,0.0,71,33
1549,2014-10-28,0.0,82,53
1550,2014-10-29,0.05,67,41
1551,2014-10-30,0.0,59,35
1552,2014-10-31,0.0,54,34
1553,2014-11-01,0.0,50,43
1554,2014-11-02,0.0,49,40
1555,2014-11-03,0.0,61,35
1556,2014-11-04,0.0,70,33
1557,2014-11-05,0.02,64,49
1558,2014-11-06,0.31,62,48
1559,2014-11-07,0.0,54,34
1560,2014-11-08,0.0,50,26
1561,2014-11-09,0.0,57,32
1562,2014-11-10,0.0,62,29
1563,2014-11-11,0.0,70,31
1564,2014-11-12,0.0,62,39
1565,2014-11-13,0.0,44,36
1566,2014-11-14,0.0,40,26
1567,2014-11-15,0.0,43,25
1568,2014-11-16,0.06,43,27
1569,2014-11-17,0.66,47,35
1570,2014-11-18,0.0,36,18
1571,2014-11-19,0.0,35,13
1572,2014-11-20,0.0,52,28
1573,2014-11-21,0.0,35,18
1574,2014-11-22,0.0,49,14
1575,2014-11-23,0.26,54,34
1576,2014-11-24,0.15,70,54
1577,2014-11-25,0.0,59,41
1578,2014-11-26,1.2,45,32
1579,2014-11-27,0.0,44,32
1580,2014-11-28,0.0,37,23
1581,2014-11-29,0.0,45,26
1582,2014-11-30,0.0,64,36
1583,2014-12-01,0.01,70,41
1584,2014-12-02,0.54,41,34
1585,2014-12-03,0.02,49,36
1586,2014-12-04,0.0,43,28
1587,2014-12-05,0.04,40,37
1588,2014-12-06,0.53,48,40
1589,2014-12-07,0.0,44,32
1590,2014-12-08,0.07,35,29
1591,2014-12-09,0.45,42,29
1592,2014-12-10,0.0,45,35
1593,2014-12-11,0.0,39,32
1594,2014-12-12,0.0,42,27
1595,2014-12-13,0.0,48,23
1596,2014-12-14,0.0,52,34
1597,2014-12-15,0.0,58,33
1598,2014-12-16,0.41,44,28
1599,2014-12-17,0.0,52,33
1600,2014-12-18,0.0,38,31
1601,2014-12-19,0.0,38,29
1602,2014-12-20,0.0,35,20
1603,2014-12-21,0.0,40,25
1604,2014-12-22,0.26,34,23
1605,2014-12-23,0.08,42,33
1606,2014-12-24,0.76,55,42
1607,2014-12-25,0.04,55,38
